legajo;estado_civil;carrera;carrera_grado;sede;anio_ingreso;horas_trabajadas;masculino;femenino;edad_ingreso;colegio_publico;argentino;activo_primer_anio;activo_segundo_anio;estado;promedio_1er_anio;anios_en_unlu;aprobadas_1er_anio;anios_cursados;c_promociones_1er_anio;c_libres_1er_anio;c_regulares_1er_anio;c_ausentes_1er_anio;c_noausentes_1er_anio;cursadas_ap_1er_anio;cursadas_1er_anio;cambio_universidad;cambio_carrera;progresar_2016;fracaso_academico;activo_2017
14863;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. CAMPANA;2016;0;0;1;30;1;1;1;0;INHABILITADO;8,00;1;1;1;1;2;0;3;4;1;7;0;0;0;0;0
14864;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. CAMPANA;2016;16;0;1;34;1;1;1;1;REGULAR;4,67;2;2;2;1;0;5;1;7;6;8;0;0;0;0;1
14865;SOLTERO/A;CONTADOR PUBLICO;1;C.R. CAMPANA;2016;48;1;0;32;1;1;1;1;REGULAR;-;2;0;2;0;1;0;5;1;0;6;0;0;0;0;1
14866;SOLTERO/A;CONTADOR PUBLICO;1;C.R. CAMPANA;2016;0;0;1;19;0;1;1;0;INHABILITADO;8,00;1;1;1;1;2;1;1;4;2;5;0;0;1;0;0
14867;SOLTERO/A;LIC. EN COMERCIO INTERNACIONAL;1;C.R. CAMPANA;2016;20;0;1;32;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;4;0;0;4;0;0;0;0;0
14868;SOLTERO/A;LIC. EN COMERCIO INTERNACIONAL;1;C.R. CAMPANA;2016;0;0;1;18;1;1;1;0;INHABILITADO;4,60;1;3;1;2;3;3;1;8;5;9;0;0;0;0;0
14869;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. CAMPANA;2016;24;1;0;18;0;1;1;0;INHABILITADO;-;1;0;1;0;0;1;3;1;1;4;0;0;0;0;0
14870;SOLTERO/A;INGENIERIA INDUSTRIAL;1;SEDE LUJAN;2016;10;1;0;20;0;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14871;SOLTERO/A;LIC. EN COMERCIO INTERNACIONAL;1;C.R. CAMPANA;2016;0;0;1;18;1;1;1;0;INHABILITADO;-;1;0;1;0;2;0;3;2;0;5;0;0;0;0;0
14872;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. CAMPANA;2016;0;0;1;20;1;1;1;1;REGULAR;-;2;0;2;0;1;0;4;1;0;5;0;0;0;0;1
14873;SOLTERO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;8;0;1;26;0;1;1;0;LIBRE;-;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0
14874;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;20;0;1;26;0;1;1;0;REGULAR;-;1;0;1;0;2;0;4;3;0;7;0;0;0;0;0
14875;CASADO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;0;0;1;29;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14876;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;27;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14877;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;36;0;1;22;1;1;1;1;REGULAR;3;2;1;2;0;0;2;3;2;2;5;0;0;1;0;1
14878;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;1;0;19;1;1;1;1;INHABILITADO;4,75;2;3;2;2;4;1;0;7;3;7;0;0;0;1;1
14879;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;24;1;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14880;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;18;0;1;1;1;REGULAR;7;2;6;2;4;3;2;0;9;6;9;0;0;1;0;1
14881;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;36;1;0;23;1;1;1;1;REGULAR;3,67;2;1;2;1;4;2;0;7;3;7;0;0;0;1;1
14882;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;64;0;1;19;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14883;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;36;0;1;28;1;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14884;SOLTERO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;30;0;1;20;1;1;1;1;REGULAR;9;2;1;2;1;2;0;4;3;1;7;0;0;0;0;1
14885;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;0;1;22;1;1;1;0;INHABILITADO;-;1;0;1;0;2;0;1;2;0;3;0;0;0;1;0
14886;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;8;0;1;26;1;1;1;1;REGULAR;-;2;0;2;0;3;0;5;3;0;8;0;0;0;0;1
14887;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;20;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14888;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;50;0;1;30;0;1;1;1;REGULAR;7;2;1;2;1;1;0;2;2;1;4;0;0;0;0;1
14889;SOLTERO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;40;0;1;21;0;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14890;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;21;1;0;20;0;1;1;1;REGULAR;8,67;2;3;2;3;1;0;4;4;3;8;0;0;1;0;1
14891;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;11;0;1;30;1;1;1;1;REGULAR;7;2;1;2;1;1;1;2;4;2;6;0;0;0;0;1
14892;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;48;1;0;21;1;1;1;0;REGULAR;-;1;0;1;0;1;1;5;3;1;8;0;0;0;0;0
14893;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;19;1;1;1;1;REGULAR;5,5;2;6;2;3;1;4;1;9;7;10;0;0;0;0;1
14894;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;32;1;0;21;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14895;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;19;1;1;1;1;REGULAR;2;2;0;2;0;1;2;4;4;2;8;0;0;0;0;1
14896;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;1;0;18;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14897;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;22;0;1;1;1;REGULAR;7;2;3;2;3;1;1;0;5;4;5;0;1;0;0;1
14898;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;23;1;1;1;1;REGULAR;5;2;2;2;0;3;4;0;7;4;7;0;0;1;0;1
14899;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;44;0;1;20;1;1;1;1;REGULAR;5,33;2;5;2;2;1;5;0;8;7;8;0;0;0;0;1
14900;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;32;0;1;32;1;1;1;0;INHABILITADO;-;1;0;1;0;1;2;3;4;2;7;0;0;0;0;0
14901;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;30;0;1;21;1;1;1;0;LIBRE;-;1;0;1;0;0;0;5;1;0;6;0;0;0;0;0
14902;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;24;0;1;26;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;5;2;0;7;0;0;0;0;0
14903;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;19;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;4;1;0;5;0;0;0;0;0
14904;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;0;1;19;1;1;1;1;REGULAR;8,29;2;7;2;6;1;1;0;8;7;8;0;0;0;0;1
14905;UNIDO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;20;1;1;1;0;REGULAR;-;1;0;1;0;1;0;1;1;0;2;0;0;0;0;0
14906;CASADO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;9;0;1;27;1;1;1;0;REGULAR;-;1;0;1;0;1;0;1;1;0;2;0;0;0;0;0
14907;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;18;0;1;1;1;REGULAR;7,5;2;4;2;3;1;2;1;7;5;8;0;0;0;0;1
14908;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;45;1;0;24;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14909;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;40;1;0;20;0;1;1;1;REGULAR;1;2;0;2;0;4;0;3;4;0;7;0;0;0;1;1
14910;SOLTERO/A;PROFESORADO EN GEOGRAFIA;1;C.R. SAN MIGUEL;2016;7;0;1;27;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;5;0;0;5;0;0;0;0;0
14911;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;48;0;1;41;1;1;1;0;REGULAR;4,5;1;1;1;1;2;2;1;6;3;7;0;0;0;0;0
14912;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;18;1;1;1;1;REGULAR;6,75;2;3;2;3;1;2;3;7;5;10;0;0;0;0;1
14913;SOLTERO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;0;0;1;18;0;1;1;1;REGULAR;-;2;0;2;0;4;1;1;5;1;6;0;0;1;1;1
14914;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;18;1;1;1;0;INHABILITADO;7,00;1;1;1;1;2;1;3;4;2;7;0;0;1;0;0
14915;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;18;1;1;1;0;LIBRE;-;1;0;1;0;0;0;8;0;0;8;0;0;0;0;0
14916;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;35;0;1;21;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14917;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;0;1;24;1;1;1;0;REGULAR;-;1;0;1;0;0;1;5;1;1;6;0;0;0;0;0
14918;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;30;0;1;18;1;1;1;1;INHABILITADO;-;2;0;2;0;3;0;1;3;0;4;0;0;0;1;1
14919;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;20;0;1;43;1;1;1;0;LIBRE;-;1;0;1;0;0;0;4;1;0;5;0;0;0;0;0
14920;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;21;1;1;1;0;REGULAR;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14921;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;39;1;1;1;0;INHABILITADO;-;1;0;1;0;2;0;3;3;0;6;0;0;0;0;0
14922;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;22;1;1;1;0;INHABILITADO;-;1;0;1;0;4;0;5;5;0;10;0;0;0;0;0
14923;CASADO/A;PROFESORADO EN GEOGRAFIA;1;C.R. SAN MIGUEL;2016;35;1;0;53;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0
14924;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;45;1;0;29;0;1;1;1;REGULAR;6,83;2;5;2;5;0;1;1;6;6;7;0;0;0;0;1
14925;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;70;0;1;29;1;1;1;0;REGULAR;-;1;0;1;0;1;1;4;2;1;6;0;0;0;0;0
14926;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;40;1;0;19;0;1;1;0;REGULAR;-;1;0;1;0;2;0;0;2;0;2;0;0;0;1;0
14927;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;36;0;1;33;0;1;1;0;INHABILITADO;-;1;0;1;0;2;0;1;3;0;4;0;0;0;0;0
14928;CASADO/A;LIC. EN EDUCACION INICIAL (CICLO DE LICENCIATURA);1;C.R. SAN MIGUEL;2016;20;0;1;27;1;1;1;0;LIBRE;-;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0
14929;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;32;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;1;0;4;0;0;0;0;0
14930;SOLTERO/A;PROFESORADO EN CIENCIAS DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;40;0;1;44;0;1;1;0;LIBRE;-;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
14931;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;18;0;1;1;0;INHABILITADO;-;1;0;1;0;3;1;4;5;1;9;0;0;0;0;0
14932;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;17;0;1;1;0;INHABILITADO;8,00;1;1;1;1;2;2;5;6;3;11;0;0;0;0;0
14933;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;8;0;1;22;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14934;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;20;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14935;SOLTERO/A;INGENIERIA EN ALIMENTOS;1;SEDE LUJAN;2016;20;1;0;19;0;1;1;1;REGULAR;5,75;2;3;2;2;3;3;1;8;5;9;0;0;1;0;1
14936;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;0;1;0;18;0;1;1;1;REGULAR;4,4;2;3;2;1;3;3;0;7;4;7;0;0;0;0;1
14937;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;45;1;0;23;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14938;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;7;1;0;21;1;1;1;1;INHABILITADO;3,67;2;1;2;1;2;1;3;4;2;7;0;0;0;0;1
14939;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;48;1;0;23;1;1;1;0;REGULAR;-;1;0;1;0;2;0;1;2;0;3;0;0;0;1;0
14940;SOLTERO/A;INGENIERIA INDUSTRIAL;1;SEDE LUJAN;2016;0;1;0;18;0;1;1;1;REGULAR;3,8;2;2;2;1;3;2;0;7;3;7;0;0;1;0;1
14941;SOLTERO/A;LIC. EN EDUCACION INICIAL (CICLO DE LICENCIATURA);1;C.R. SAN MIGUEL;2016;0;0;1;24;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14942;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;11;0;1;37;1;0;1;0;INHABILITADO;-;1;0;1;0;1;0;3;1;0;4;0;0;0;0;0
14943;CASADO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;SEDE LUJAN;2016;0;0;1;30;1;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14944;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;SEDE LUJAN;2016;60;1;0;34;1;1;1;0;INHABILITADO;2,00;1;0;1;0;0;1;1;1;1;2;0;0;0;0;0
14945;SOLTERO/A;INGENIERIA INDUSTRIAL;1;SEDE LUJAN;2016;16;0;1;18;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;1;0;0
14946;SOLTERO/A;INGENIERIA AGRONOMICA;1;SEDE LUJAN;2016;54;1;0;28;0;1;1;0;REGULAR;-;1;0;1;0;1;0;3;2;0;5;0;0;0;0;0
14947;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;0;1;0;17;1;1;1;1;INHABILITADO;-;2;0;2;0;1;0;2;1;0;3;0;0;0;0;1
14948;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;0;1;0;18;0;1;1;0;INHABILITADO;7,33;1;3;1;1;0;2;4;3;3;7;0;0;0;0;0
14949;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;0;0;1;18;0;1;1;1;REGULAR;7;2;1;2;1;0;1;6;2;2;8;0;0;0;0;1
14950;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;20;1;0;17;1;1;1;1;REGULAR;6,5;2;2;2;1;2;2;1;5;3;6;0;0;0;0;1
14951;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;0;1;0;19;0;1;1;0;INHABILITADO;-;1;0;1;0;3;0;1;3;0;4;0;0;0;1;0
14952;SOLTERO/A;PROFESORADO EN EDUCACION FISICA;1;D.A. S.FERNANDO;2016;8;1;0;23;1;1;1;0;REGULAR;7,5;1;2;1;2;3;0;1;5;2;6;0;0;0;0;0
14953;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;18;0;1;43;1;1;1;1;REGULAR;6,33;2;3;2;2;1;4;4;8;6;12;0;0;0;0;1
14954;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;SEDE LUJAN;2016;35;0;1;29;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;4;1;0;5;0;0;0;0;0
14955;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;0;1;0;21;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;3;1;0;4;0;0;0;0;0
14956;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;46;0;1;30;0;1;1;0;LIBRE;-;1;0;1;0;0;0;3;1;0;4;0;0;0;0;0
14957;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;16;0;1;28;0;1;1;0;REGULAR;8;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0
14958;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;5;0;1;18;0;1;1;1;REGULAR;7;2;2;2;2;2;1;2;5;3;7;0;0;1;0;1
14959;SOLTERO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;30;1;0;49;1;1;1;0;REGULAR;-;1;0;1;0;2;0;1;2;0;3;0;0;0;1;0
14960;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;1;0;51;1;1;1;0;INHABILITADO;-;1;0;1;0;0;1;2;1;1;3;0;0;0;0;0
14961;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;7;0;1;25;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14962;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;46;1;1;1;1;REGULAR;7;2;2;2;2;1;1;4;5;3;9;0;0;0;0;1
14963;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;18;0;1;1;0;INHABILITADO;-;1;0;1;0;1;0;3;2;0;5;0;0;0;0;0
14964;SOLTERO/A;CONTADOR PUBLICO;1;C.R. CAMPANA;2016;0;0;1;18;1;1;1;1;REGULAR;6,5;2;5;2;5;1;1;1;7;6;8;0;0;1;0;1
14965;SOLTERO/A;LIC. EN INFORMACION AMBIENTAL;1;C.R. CAMPANA;2016;8;1;0;18;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;4;1;0;5;0;0;0;0;0
14966;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. CAMPANA;2016;0;0;1;18;1;1;1;0;INHABILITADO;-;1;0;1;0;2;0;3;2;0;5;0;0;0;0;0
14967;SOLTERO/A;PROFESORADO EN HISTORIA;1;SEDE LUJAN;2016;0;1;0;20;1;1;1;0;LIBRE;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14968;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;18;0;1;1;0;LIBRE;-;1;0;1;0;0;0;6;0;0;6;0;0;0;0;0
14969;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;45;1;0;36;1;1;1;0;LIBRE;-;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
14970;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;0;0;1;37;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;1;0;4;0;0;0;0;0
14971;SEPARADO/A;LICENCIATURA EN CS. DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;40;0;1;56;1;1;1;0;LIBRE;-;1;0;1;0;0;0;2;0;0;2;0;0;0;0;0
14972;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;7;1;0;21;1;1;1;0;INHABILITADO;-;1;0;1;0;3;0;0;3;0;3;0;0;0;1;0
14973;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;48;1;0;34;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14974;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;SEDE LUJAN;2016;0;0;1;18;1;1;1;0;INHABILITADO;-;1;0;1;0;0;1;3;1;1;4;0;0;0;0;0
14975;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;48;0;1;28;1;1;1;1;REGULAR;7,5;2;2;2;2;0;2;1;5;4;6;0;0;0;0;1
14976;SOLTERO/A;PROFESORADO EN GEOGRAFIA;1;C.R. SAN MIGUEL;2016;0;1;0;20;0;1;1;1;REGULAR;2,5;2;1;2;0;3;1;2;4;1;6;0;0;0;0;1
14977;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;48;1;0;33;1;1;1;1;REGULAR;5;2;3;2;2;1;3;2;7;5;9;0;0;0;0;1
14978;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;20;0;1;20;0;1;1;0;REGULAR;-;1;0;1;0;1;0;1;1;0;2;0;0;0;0;0
14979;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;5;0;1;35;1;1;1;0;LIBRE;-;1;0;1;0;0;0;5;1;0;6;0;0;0;0;0
14980;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;6;0;1;30;1;1;1;0;REGULAR;7;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0
14981;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;48;0;1;38;0;1;1;1;REGULAR;5,17;2;6;2;1;1;6;0;8;7;8;0;0;0;0;1
14982;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;9;0;1;20;0;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14983;CASADO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;20;0;1;44;1;1;1;1;REGULAR;7,17;2;6;2;6;0;0;2;7;6;9;0;0;0;0;1
14984;CASADO/A;PROFESORADO EN CIENCIAS DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;0;0;1;29;1;1;1;1;REGULAR;2;2;0;2;0;1;3;1;4;3;5;0;0;0;0;1
14985;SOLTERO/A;LICENCIATURA EN TRABAJO SOCIAL;1;C.R. SAN MIGUEL;2016;8;0;1;21;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;3;2;0;5;0;0;0;0;0
14986;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;1;0;19;1;1;1;0;INHABILITADO;7,00;1;1;1;1;1;0;3;2;1;5;0;0;1;0;0
14987;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;30;0;1;27;0;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14988;SOLTERO/A;CONTADOR PUBLICO;1;C.R. SAN MIGUEL;2016;30;0;1;30;0;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14989;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;21;1;1;1;0;INHABILITADO;-;1;0;1;0;1;0;2;1;0;3;0;0;0;0;0
14990;SOLTERO/A;LICENCIATURA EN ADMINISTRACION;1;C.R. SAN MIGUEL;2016;0;0;1;31;1;1;1;0;LIBRE/INHABILITADO;-;1;0;1;0;0;0;3;0;0;3;0;0;0;0;0
14991;SOLTERO/A;PROFESORADO EN CIENCIAS DE LA EDUCACION;1;C.R. SAN MIGUEL;2016;48;1;0;20;0;1;1;1;REGULAR;7;2;1;2;1;1;1;2;3;2;5;0;0;0;0;1
