,legajo,estado_civil,carrera,carrera_grado,sede,anio_ingreso,horas_trabajadas,masculino,femenino,edad_ingreso,colegio_publico,argentino,activo_primer_anio,activo_segundo_anio,estado,promedio_1er_anio,anios_en_unlu,aprobadas_1er_anio,anios_cursados,c_promociones_1er_anio,c_libres_1er_anio,c_regulares_1er_anio,c_ausentes_1er_anio,c_noausentes_1er_anio,cursadas_ap_1er_anio,cursadas_1er_anio,cambio_universidad,cambio_carrera,progresar_2016,fracaso_academico,activo_2017
11372,11372,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. CAMPANA,2016,40,0,1,35,0,1,1,1,REGULAR,7.33,2,3,2,2,0,2,2,5,4,7,0,0,0,0,1
11373,11373,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. CAMPANA,2016,0,0,1,19,0,1,1,1,REGULAR,8,2,6,2,6,0,2,0,9,8,9,0,0,0,0,1
11374,11374,CASADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,0,0,1,48,1,1,1,0,REGULAR,7,1,1,1,1,1,0,3,3,1,6,0,0,0,0,0
11375,11375,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,48,0,1,19,0,1,1,1,REGULAR,7.5,2,4,2,4,1,2,2,8,6,10,0,0,0,0,1
11376,11376,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,40,0,1,41,1,1,1,1,REGULAR,6.4,2,5,2,3,1,2,5,7,5,12,0,0,0,0,1
11377,11377,UNIDO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,16,0,1,39,1,1,1,0,INHABILITADO,7,1,2,1,2,1,0,5,3,2,8,0,0,0,0,0
11378,11378,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,8,0,1,25,0,1,1,0,LIBRE,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11379,11379,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,SEDE LUJAN,2016,0,1,0,24,1,1,1,0,INHABILITADO,-,1,0,1,0,1,0,5,1,0,6,0,0,0,0,0
11380,11380,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,SEDE LUJAN,2016,75,0,1,33,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11381,11381,CASADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,30,0,1,45,0,1,1,1,REGULAR,6,2,3,2,1,0,2,7,3,3,10,0,1,0,0,1
11382,11382,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,C.R. SAN MIGUEL,2016,6,1,0,21,0,1,1,1,REGULAR,-,2,0,2,0,1,0,3,1,0,4,0,0,0,0,1
11383,11383,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,C.R. SAN MIGUEL,2016,25,0,1,24,1,1,1,1,REGULAR,9,2,6,2,6,0,0,0,6,6,6,0,0,0,0,1
11384,11384,SOLTERO/A,LIC.EN SISTEMAS DE INFORMACION,1,SEDE LUJAN,2016,40,1,0,28,1,1,1,0,INHABILITADO,-,1,0,1,0,3,1,1,4,1,5,0,0,0,1,0
11385,11385,SOLTERO/A,LIC. EN CIENCIAS BIOLOGICAS,1,SEDE LUJAN,2016,45,0,1,30,0,1,1,0,REGULAR,7,1,3,1,2,0,2,1,4,4,5,0,0,0,0,0
11386,11386,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,SEDE LUJAN,2016,6,0,1,34,1,0,1,1,REGULAR,7.33,2,3,2,3,0,0,5,4,3,9,0,1,0,0,1
11387,11387,SOLTERO/A,LIC.EN SISTEMAS DE INFORMACION,1,SEDE LUJAN,2016,23,0,1,34,1,0,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
11388,11388,SOLTERO/A,CONTADOR PUBLICO,1,C.R. CHIVILCOY,2016,0,0,1,21,0,1,1,1,REGULAR,5,2,2,2,0,1,3,0,4,3,4,0,0,0,0,1
11389,11389,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,SEDE LUJAN,2016,0,0,1,18,1,1,1,0,INHABILITADO,-,1,0,1,0,0,1,5,1,1,6,0,1,0,0,0
11390,11390,SOLTERO/A,INGENIERIA EN ALIMENTOS,1,SEDE LUJAN,2016,0,0,1,18,0,1,1,0,REGULAR,5.33,1,4,1,3,3,1,0,7,4,7,0,0,0,0,0
11391,11391,SOLTERO/A,INGENIERIA EN ALIMENTOS,1,SEDE LUJAN,2016,0,0,1,17,1,1,1,1,REGULAR,-,2,0,2,0,5,3,0,8,3,8,0,0,0,1,1
11392,11392,SOLTERO/A,LIC. EN CIENCIAS BIOLOGICAS,1,SEDE LUJAN,2016,0,0,1,17,1,1,1,0,INHABILITADO,-,1,0,1,0,3,0,0,3,0,3,0,0,0,1,0
11393,11393,SOLTERO/A,LIC. EN CIENCIAS BIOLOGICAS,1,SEDE LUJAN,2016,0,0,1,18,1,1,1,0,INHABILITADO,-,1,0,1,0,3,0,0,3,0,3,0,0,0,1,0
11394,11394,SOLTERO/A,INGENIERIA AGRONOMICA,1,SEDE LUJAN,2016,0,1,0,18,0,1,1,0,REGULAR,6.57,1,6,1,3,1,4,0,9,7,9,0,0,1,0,0
11395,11395,SOLTERO/A,INGENIERIA INDUSTRIAL,1,SEDE LUJAN,2016,40,1,0,18,0,1,1,0,REGULAR,-,1,0,1,0,3,0,0,5,0,5,0,0,0,1,0
11396,11396,SOLTERO/A,INGENIERIA INDUSTRIAL,1,SEDE LUJAN,2016,0,1,0,17,0,1,1,1,REGULAR,5,2,6,2,2,2,3,0,7,5,7,0,0,0,0,1
11397,11397,SOLTERO/A,INGENIERIA INDUSTRIAL,1,SEDE LUJAN,2016,0,1,0,20,1,1,1,0,INHABILITADO,-,1,0,1,0,3,0,0,3,0,3,0,0,0,1,0
11398,11398,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,SEDE LUJAN,2016,8,0,1,63,1,1,1,0,REGULAR,8,1,1,1,1,1,0,2,2,1,4,0,1,0,0,0
11399,11399,SOLTERO/A,LIC. EN INFORMACION AMBIENTAL,1,C.R. CAMPANA,2016,40,0,1,22,1,1,1,0,REGULAR,7,1,1,1,1,1,1,1,3,2,4,0,0,0,0,0
11400,11400,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,0,1,0,19,0,1,1,0,INHABILITADO,-,1,0,1,0,2,0,1,2,0,3,0,0,1,1,0
11401,11401,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,0,1,0,17,0,1,1,1,REGULAR,5.33,2,3,2,1,1,4,0,6,5,6,0,0,0,0,1
11402,11402,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,0,0,1,19,0,1,1,1,REGULAR,8,2,6,2,5,1,2,0,8,7,8,0,0,1,0,1
11403,11403,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,0,1,0,18,0,1,1,0,REGULAR,2.2,1,1,1,0,1,3,4,4,3,8,0,0,1,0,0
11404,11404,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,SEDE LUJAN,2016,0,0,1,18,0,1,1,1,REGULAR,6.4,2,4,2,3,3,2,0,8,5,8,0,0,1,0,1
11405,11405,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,20,0,1,21,1,1,1,0,REGULAR,7.6,1,5,1,4,3,1,1,8,5,9,0,0,1,0,0
11406,11406,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,7,0,1,19,0,1,1,1,REGULAR,7.25,2,4,2,3,3,1,3,7,4,10,0,0,0,0,1
11407,11407,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,10,0,1,18,1,1,1,1,REGULAR,3.86,2,4,2,1,2,4,0,7,5,7,0,0,1,0,1
11408,11408,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,10,0,1,18,1,1,1,1,REGULAR,7.43,2,7,2,6,1,1,0,8,7,8,0,0,1,0,1
11409,11409,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,SEDE LUJAN,2016,30,0,1,22,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11410,11410,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,SEDE LUJAN,2016,0,0,1,17,1,1,1,1,REGULAR,2,2,0,2,0,6,1,1,7,1,8,0,1,0,1,1
11411,11411,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,SEDE LUJAN,2016,20,1,0,19,0,1,1,1,REGULAR,5.43,2,6,2,3,3,3,0,9,6,9,0,0,0,0,1
11412,11412,SOLTERO/A,CONTADOR PUBLICO,1,C.R. CAMPANA,2016,0,1,0,18,0,1,1,1,REGULAR,8.88,2,8,2,8,0,0,0,8,8,8,0,0,0,0,1
11413,11413,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,30,0,1,21,0,1,1,0,INHABILITADO,7.5,1,2,1,2,2,1,3,5,3,8,0,0,0,0,0
11414,11414,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,0,0,1,17,0,1,1,1,REGULAR,6.56,2,7,2,6,0,2,1,8,8,9,0,0,0,0,1
11415,11415,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,45,1,0,23,0,1,1,1,REGULAR,7.33,2,3,2,3,2,1,1,6,4,7,0,0,0,0,1
11416,11416,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,30,0,1,19,0,1,1,1,REGULAR,6.14,2,5,2,5,1,1,1,7,6,8,0,0,0,0,1
11417,11417,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,45,0,1,32,0,1,1,0,LIBRE,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11418,11418,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,45,1,0,27,0,1,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
11419,11419,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,45,1,0,28,0,1,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
11420,11420,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,25,0,1,24,0,1,1,0,INHABILITADO,7,1,1,1,1,2,0,1,3,1,4,0,0,0,0,0
11421,11421,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,0,1,0,19,1,1,1,1,REGULAR,3.33,2,3,2,1,1,5,0,7,6,7,0,1,1,0,1
11422,11422,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,8,1,0,19,0,1,1,0,REGULAR,6.33,1,3,1,2,2,1,2,5,3,7,0,0,0,0,0
11423,11423,SEPARADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,50,1,0,35,0,1,1,0,INHABILITADO,-,1,0,1,0,1,0,2,1,0,3,0,0,0,0,0
11424,11424,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,0,1,0,19,0,1,1,0,REGULAR,7,1,1,1,1,0,0,3,1,1,4,0,0,0,0,0
11425,11425,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. CAMPANA,2016,8,1,0,19,0,1,1,1,REGULAR,5,2,3,2,1,5,3,0,9,4,9,0,0,0,1,1
11426,11426,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,0,0,1,18,0,1,1,1,REGULAR,6.75,2,4,2,3,1,1,3,5,4,8,0,0,0,0,1
11427,11427,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,0,1,0,18,0,1,1,1,REGULAR,6.14,2,6,2,5,0,2,0,7,7,7,0,0,0,0,1
11428,11428,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,0,1,0,18,0,1,1,1,REGULAR,8.14,2,7,2,7,1,0,0,8,7,8,0,0,0,0,1
11429,11429,CASADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,72,0,1,33,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11430,11430,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,40,0,1,22,0,1,1,1,REGULAR,3.5,2,2,2,0,2,6,0,8,6,8,0,0,1,0,1
11431,11431,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,45,0,1,28,0,1,1,1,REGULAR,8,2,3,2,3,0,0,3,3,3,6,0,0,0,0,1
11432,11432,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,30,1,0,19,1,1,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
11433,11433,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,0,1,0,27,1,1,1,0,INHABILITADO,8,1,2,1,2,5,0,0,7,2,7,0,0,0,1,0
11434,11434,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,10,1,0,31,0,1,1,1,REGULAR,-,2,0,2,0,0,0,4,0,0,4,0,0,0,0,1
11435,11435,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,4,0,1,20,0,1,1,1,REGULAR,6.83,2,6,2,4,0,3,1,7,7,8,0,0,0,0,1
11436,11436,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,30,1,0,20,1,1,1,0,INHABILITADO,8,1,1,1,1,0,2,1,3,3,4,0,0,0,0,0
11437,11437,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,40,0,1,26,1,1,1,1,REGULAR,6,2,1,2,1,1,4,0,6,5,6,0,0,0,0,1
11438,11438,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,45,1,0,47,1,1,1,0,REGULAR,9,1,3,1,3,1,0,2,4,3,6,0,0,0,0,0
11439,11439,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2016,40,0,1,20,0,1,1,1,REGULAR,5,2,1,2,0,3,4,0,7,4,7,0,0,0,0,1
11440,11440,CASADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,45,1,0,45,0,1,1,0,REGULAR,7,1,1,1,1,1,0,4,2,1,6,0,0,0,0,0
11441,11441,SOLTERO/A,CONTADOR PUBLICO,1,C.R. CHIVILCOY,2016,0,0,1,18,1,1,1,0,REGULAR,6.67,1,3,1,2,3,1,1,6,3,7,0,0,1,0,0
11442,11442,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,SEDE LUJAN,2016,0,0,1,18,0,1,1,1,REGULAR,6.1,2,8,2,4,2,5,0,11,9,11,0,0,1,0,1
11443,11443,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,SEDE LUJAN,2016,0,0,1,18,0,1,1,0,INHABILITADO,8,1,1,1,1,3,0,1,4,1,5,0,0,1,1,0
11444,11444,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,SEDE LUJAN,2016,4,0,1,18,1,1,1,1,REGULAR,2.91,2,3,2,1,6,2,1,9,3,10,0,0,1,1,1
11445,11445,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,SEDE LUJAN,2016,2,0,1,18,0,1,1,1,REGULAR,7.8,2,10,2,9,0,1,0,10,10,10,0,0,1,0,1
11446,11446,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,SEDE LUJAN,2016,4,1,0,18,1,1,1,0,INHABILITADO,-,1,0,1,0,2,0,3,2,0,5,0,0,0,0,0
11447,11447,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,C.R. CAMPANA,2016,48,1,0,21,0,1,1,1,REGULAR,7.17,2,6,2,5,2,1,1,8,6,9,0,0,0,0,1
11448,11448,SOLTERO/A,LIC. EN COMERCIO INTERNACIONAL,1,C.R. CAMPANA,2016,0,0,1,19,0,1,1,0,INHABILITADO,8,1,1,1,1,1,0,3,2,1,5,0,0,0,0,0
11449,11449,CASADO/A,LIC. EN COMERCIO INTERNACIONAL,1,C.R. CAMPANA,2016,0,0,1,25,0,1,1,0,INHABILITADO,7,1,1,1,1,3,0,3,4,1,7,0,0,0,0,0
11450,11450,SOLTERO/A,TECNICATURA UNIVERSITARIA EN INDUSTRIAS LACTEAS,1,SEDE LUJAN,2016,0,0,1,17,0,1,1,1,REGULAR,5.63,2,6,2,4,2,2,0,8,6,8,0,0,1,0,1
11451,11451,SOLTERO/A,LIC.EN SISTEMAS DE INFORMACION,1,SEDE LUJAN,2016,0,1,0,19,1,1,1,1,REGULAR,-,2,0,2,0,0,0,4,0,0,4,0,0,0,0,1
11452,11452,SOLTERO/A,LIC.EN SISTEMAS DE INFORMACION,1,SEDE LUJAN,2016,0,1,0,19,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11453,11453,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,0,1,19,1,1,1,1,REGULAR,4,2,5,2,1,6,5,0,12,6,12,0,0,0,0,1
11454,11454,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,1,0,18,0,1,1,1,REGULAR,4.92,2,7,2,4,5,4,0,13,8,13,0,0,1,0,1
11455,11455,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,8,0,1,18,0,1,1,1,REGULAR,3.38,2,3,2,1,5,3,4,9,4,13,0,0,0,0,1
11456,11456,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,0,1,17,0,1,1,1,REGULAR,5,2,4,2,3,6,1,4,10,4,14,0,0,1,0,1
11457,11457,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,48,0,1,19,1,1,1,1,REGULAR,9.13,2,16,2,16,0,0,0,16,16,16,0,0,1,0,1
11458,11458,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,0,1,17,0,1,1,1,REGULAR,5.3,2,8,2,4,5,5,1,14,9,15,0,0,0,0,1
11459,11459,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,7,1,0,22,1,1,1,1,REGULAR,9,2,1,2,1,2,0,10,3,1,13,0,0,0,0,1
11460,11460,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,30,1,0,25,1,1,1,1,REGULAR,7.79,2,14,2,12,2,2,0,16,14,16,0,0,0,0,1
11461,11461,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,1,0,18,0,1,1,1,REGULAR,7.93,2,15,2,15,1,0,0,16,15,16,0,0,0,0,1
11462,11462,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,1,0,22,0,1,1,0,REGULAR,7,1,1,1,1,0,0,7,1,1,8,0,0,0,0,0
11463,11463,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,24,0,1,22,1,1,1,1,REGULAR,6.88,2,7,2,7,3,0,6,10,7,16,0,0,0,0,1
11464,11464,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,40,1,0,22,1,1,1,0,REGULAR,7,1,2,1,2,4,0,5,6,2,11,0,0,0,0,0
11465,11465,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,0,0,1,21,0,1,1,0,LIBRE,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11466,11466,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,8,1,0,19,1,1,1,1,REGULAR,8.64,2,14,2,14,1,0,0,15,14,15,0,0,1,0,1
11467,11467,SOLTERO/A,PROFESORADO EN EDUCACION FISICA,1,D.A. S.FERNANDO,2016,28,0,1,21,0,1,1,0,REGULAR,9,1,1,1,1,0,0,7,1,1,8,0,0,0,0,0
11468,11468,SOLTERO/A,LICENCIATURA EN ENFERMERIA,1,SEDE LUJAN,2016,0,0,1,18,0,1,1,1,REGULAR,6,2,2,2,1,3,5,0,10,6,10,0,0,1,0,1
11469,11469,SOLTERO/A,LICENCIATURA EN ENFERMERIA,1,SEDE LUJAN,2016,0,0,1,20,1,1,1,1,REGULAR,2,2,0,2,0,5,0,0,5,0,5,0,0,1,1,1
11470,11470,SOLTERO/A,LICENCIATURA EN ENFERMERIA,1,SEDE LUJAN,2016,20,0,1,29,1,1,1,0,INHABILITADO,-,1,0,1,0,3,0,2,3,0,5,0,0,0,1,0
11471,11471,SOLTERO/A,LICENCIATURA EN ENFERMERIA,1,C.R. CHIVILCOY,2016,0,0,1,18,1,1,1,1,REGULAR,8.64,2,11,2,10,0,1,0,11,11,11,0,0,1,0,1
11472,11472,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,20,0,1,20,1,1,1,1,REGULAR,7,2,4,2,3,3,2,1,9,5,10,0,0,0,0,1
11473,11473,CASADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. CAMPANA,2016,40,1,0,29,1,1,1,0,REGULAR,7,1,1,1,1,0,1,5,3,2,8,0,0,0,0,0
11474,11474,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2016,0,0,1,17,1,1,1,1,REGULAR,7.43,2,7,2,7,0,1,2,9,8,11,0,0,1,0,1
11475,11475,SOLTERO/A,PROFESORADO EN HISTORIA,1,SEDE LUJAN,2016,36,1,0,26,1,1,1,0,INHABILITADO,10,1,1,1,1,0,0,3,1,1,4,0,0,0,0,0
11476,11476,SOLTERO/A,PROFESORADO EN HISTORIA,1,SEDE LUJAN,2016,0,1,0,19,0,1,1,0,REGULAR,7,1,1,1,1,0,2,5,3,3,8,0,0,1,0,0
11477,11477,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,SEDE LUJAN,2016,0,0,1,18,1,1,1,0,REGULAR,7,1,2,1,1,3,2,5,7,3,12,0,0,0,0,0
11478,11478,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. CAMPANA,2016,0,0,1,23,1,1,1,1,REGULAR,8,2,1,2,1,0,0,4,2,1,6,0,0,0,0,1
11479,11479,CASADO/A,PROFESORADO EN CIENCIAS DE LA EDUCACION,1,SEDE LUJAN,2016,0,0,1,25,1,1,1,1,REGULAR,8.6,2,5,2,3,0,2,3,5,5,8,0,0,0,0,1
11480,11480,SOLTERO/A,PROFESORADO EN CIENCIAS DE LA EDUCACION,1,C.R. SAN MIGUEL,2016,25,0,1,27,1,1,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
11481,11481,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,C.R. SAN MIGUEL,2016,0,0,1,22,1,1,1,1,REGULAR,8.4,2,5,2,5,0,0,1,5,5,6,0,0,0,0,1
11482,11482,CASADO/A,PROF.EN ENSE��ANZA MEDIA DE ADULTOS(CICLO PROF),1,C.R. SAN MIGUEL,2016,28,0,1,42,1,1,1,0,REGULAR,-,1,0,1,0,2,0,2,2,0,4,0,0,0,0,0
11483,11483,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,SEDE LUJAN,2016,30,0,1,28,0,1,1,0,LIBRE,-,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0
11484,11484,SOLTERO/A,LICENCIATURA EN CS. DE LA EDUCACION,1,SEDE LUJAN,2016,40,0,1,43,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
11485,11485,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,C.R. SAN MIGUEL,2016,30,1,0,27,1,1,1,1,REGULAR,8,2,2,2,2,0,0,1,3,2,4,0,1,0,0,1
11486,11486,SOLTERO/A,LICENCIATURA EN ENFERMERIA,1,SEDE LUJAN,2016,0,0,1,19,1,1,1,0,INHABILITADO,-,1,0,1,0,4,0,1,4,0,5,0,0,0,1,0
11487,11487,SOLTERO/A,LIC. EN EDUCACION FISICA (CICLO DE LICENCIATURA),1,D.A. S.FERNANDO,2016,20,0,1,28,1,1,1,0,REGULAR,8.63,1,8,1,7,0,2,0,9,9,9,0,0,0,0,0
11488,11488,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,SEDE LUJAN,2016,0,0,1,22,1,1,1,0,REGULAR,9,1,1,1,1,0,1,0,2,2,2,0,0,1,0,0
11489,11489,SOLTERO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,0,1,0,19,0,1,1,1,REGULAR,5.6,2,4,2,2,1,5,0,8,7,8,0,0,0,0,1
11490,11490,DIVORCIADO/A,LICENCIATURA EN ADMINISTRACION,1,SEDE LUJAN,2016,10,1,0,44,1,1,1,1,REGULAR,-,2,0,2,0,0,0,3,0,0,3,0,1,0,0,1
11491,11491,SOLTERO/A,INGENIERIA EN ALIMENTOS,1,SEDE LUJAN,2016,40,0,1,23,1,1,1,0,REGULAR,-,1,0,1,0,2,0,4,2,0,6,0,0,0,0,0
11492,11492,SOLTERO/A,INGENIERIA AGRONOMICA,1,SEDE LUJAN,2016,40,0,1,24,0,0,1,1,REGULAR,-,2,0,2,0,0,0,4,0,0,4,0,1,0,0,1
11493,11493,SOLTERO/A,INGENIERIA INDUSTRIAL,1,SEDE LUJAN,2016,0,1,0,21,1,1,1,1,REGULAR,-,2,0,2,0,2,1,1,5,1,6,0,0,1,0,1
11494,11494,SOLTERO/A,TEC. UN. EN INSP. DE ALIMENTOS,1,SEDE LUJAN,2016,21,1,0,19,0,1,1,1,REGULAR,4,2,3,2,0,2,4,1,6,4,7,0,0,1,0,1
11495,11495,SEPARADO/A,CONTADOR PUBLICO,1,SEDE LUJAN,2016,8,0,1,30,1,1,1,0,INHABILITADO,3.67,1,1,1,1,2,2,2,5,3,7,0,0,0,0,0
11496,11496,SOLTERO/A,LIC. EN CIENCIAS BIOLOGICAS,1,SEDE LUJAN,2016,0,0,1,26,0,1,1,0,REGULAR,-,1,0,1,0,1,0,2,1,0,3,0,0,0,0,0
11497,11497,SOLTERO/A,INGENIERIA INDUSTRIAL,1,SEDE LUJAN,2016,20,1,0,21,1,1,1,1,REGULAR,-,2,0,2,0,1,2,2,5,2,7,0,0,0,0,1
11498,11498,UNIDO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,0,1,0,21,0,1,1,1,REGULAR,3.29,2,3,2,1,0,4,1,5,5,6,0,0,0,0,1
11499,11499,SOLTERO/A,PROFESORADO EN CIENCIAS DE LA EDUCACION,1,SEDE LUJAN,2016,44,1,0,24,1,1,1,1,REGULAR,8,2,2,2,2,0,0,2,2,2,4,0,0,0,0,1
